image_path,label,class_name,source,split
data/raw/e5_aigibench_midjourney/real/07343.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/07865.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/06267.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/20281.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09197.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/07238.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/06693.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/05847.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/5064ea544bddb908.jpg,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/06636.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09206.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/07978.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/08125.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/06869.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09451.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09142.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/4747f5addcbe9fec.jpg,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09874.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09262.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/307fa0b3ccf0ee3e.jpg,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/08533.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/07870.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09020.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09752.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09646.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/4083.jpg,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/06680.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/05156.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09026.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/07213.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/19228.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09536.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/07643.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/08231.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/09234.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/8932bf8c5c4d36d4.jpg,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/08482.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/06447.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/05843.png,0,real,aigibench_midjourney_v6_external,external_test
data/raw/e5_aigibench_midjourney/real/20279.png,0,real,aigibench_midjourney_v6_external,external_test
