image_path,label,class_name,source,split
data/raw/sid_set_flux_heldout/images/ai_generated/row-02991_full_synthetic_009027.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-22139_0e7c79f32135d3c3.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-07205_full_synthetic_000715.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-24623_6c4d3aa2248beb29.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-01985_afa95f5f853e0940.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-08237_full_synthetic_008611.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-22140_fa6a5db92d0bbb5a.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-07616_da15e48ed8810063.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-24636_full_synthetic_008837.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-07622_de9b6f95008ee990.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-02909_full_synthetic_008556.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-26746_full_synthetic_004452.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-18880_full_synthetic_001526.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-01451_full_synthetic_005008.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-25393_full_synthetic_009466.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-25352_full_synthetic_000647.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-01470_full_synthetic_003005.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-23248_full_synthetic_005120.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-27622_f247d87cf7916a29.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-02181_full_synthetic_002783.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-09517_010e3be4cdaf5cda.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-18649_full_synthetic_003372.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-15558_fee30daca3ede59f.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-24007_full_synthetic_007270.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-14689_609f1e2680807683.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-14676_full_synthetic_009113.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-23220_8660aff565079042.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-01448_1ff22dad29411df1.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-18809_a3d885f14157a286.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-07661_full_synthetic_008412.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-24030_66100b36183665c0.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-13463_0fb70b5acbb60795.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-20215_24213dcfe3e1804a.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-01916_bd0d923e5074f909.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-01403_full_synthetic_000997.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-27933_full_synthetic_007505.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-10442_full_synthetic_003824.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-18896_full_synthetic_006663.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-26791_full_synthetic_006684.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-20249_9364e5e2467480e6.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-01444_0bcb7ecafea848f4.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-18883_full_synthetic_005774.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-26780_full_synthetic_003791.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-23202_full_synthetic_006152.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-01422_59d7a6a7e9ef8b5e.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-10407_086978e5ccecadeb.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-14679_full_synthetic_003057.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-18604_79dce567bf56af99.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-25324_full_synthetic_004920.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-09565_f4277909ff17ec72.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-13420_90867ab731b46e32.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-07679_299d33223bda8805.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-27612_5a35dc8aa7ad0d30.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-02114_5c4355b6de2267d6.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-18611_0d36fc447efb4406.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-01968_b19a94918ec875c6.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-02163_full_synthetic_006542.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-25062_27b09354b03f784c.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-08205_7ad544270102e177.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-14694_9bfbc13d66fa64ff.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-24693_937fce66aa914f48.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-23267_2a40471f58262cc4.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-08243_4328abfa68928066.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-27951_3d262ea4afd42ed3.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-14699_full_synthetic_002340.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-01982_full_synthetic_001990.jpg,1,ai_generated,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-26740_9f9c7afe552823eb.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-07347_6085ff0ae91fb440.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/real/row-24622_6cbd9c06a70b2e19.jpg,0,real,sid_set_flux_heldout,heldout
data/raw/sid_set_flux_heldout/images/ai_generated/row-25083_full_synthetic_001650.jpg,1,ai_generated,sid_set_flux_heldout,heldout
